ax,ay,az,gx,gy,gz
-0.038818,-0.030029,-0.933105,-6.564886,0.450382,-0.824427
-0.030029,-0.026367,-0.953125,-5.961832,0.160305,-0.603053
-0.034180,-0.026123,-0.948975,-4.709924,1.519084,-0.496183
-0.037109,-0.034424,-0.955078,-3.755725,2.221374,-0.496183
-0.032959,-0.030029,-0.937256,-3.786260,1.282443,-0.259542
-0.034668,-0.030762,-0.944336,-5.839694,0.786260,-0.290076
-0.031006,-0.030762,-0.938721,-6.404580,-0.526718,0.160305
-0.039307,-0.033936,-0.945068,-5.190840,0.053435,0.000000
-0.034180,-0.036621,-0.937988,-3.022901,0.541985,-0.519084
-0.033203,-0.024170,-0.957275,-3.145038,0.839695,-0.610687
-0.030762,-0.031494,-0.933105,-5.015267,2.183206,-0.587786
-0.032471,-0.031494,-0.931396,-5.694656,0.969466,-0.587786
-0.029785,-0.029785,-0.938232,-4.496183,0.099237,-0.755725
-0.035645,-0.025146,-0.940186,-4.679389,0.603053,-0.534351
-0.032471,-0.033936,-0.940918,-3.931298,0.190840,-0.374046
-0.025879,-0.033691,-0.959473,-2.358779,1.007634,-1.053435
-0.025146,-0.028809,-0.944092,-3.908397,1.526718,-0.587786
-0.028564,-0.033203,-0.925049,-5.374046,0.923664,0.145038
-0.038330,-0.030762,-0.936768,-5.404580,-0.320611,0.068702
-0.032227,-0.032959,-0.936035,-4.358778,-1.122137,0.091603
-0.027344,-0.025146,-0.968750,-4.687023,-0.221374,-0.282443
-0.035156,-0.029297,-0.933350,-5.839694,0.229008,-0.358779
-0.035156,-0.031982,-0.947021,-4.687023,-0.137405,-0.099237
-0.027100,-0.024414,-0.946289,-3.755725,-0.977099,-0.038168
-0.034668,-0.025146,-0.937744,-5.961832,-0.763359,0.396947
-0.036133,-0.037842,-0.949707,-8.000000,-0.572519,0.679389
-0.027100,-0.038330,-0.978760,-5.129771,1.282443,0.083969
-0.033691,-0.023193,-0.939209,-4.519084,2.061069,0.167939
-0.027100,-0.025391,-0.941162,-5.610687,0.229008,0.572519
-0.034424,-0.037598,-0.955566,-5.557252,1.984733,0.374046
-0.027832,-0.034912,-0.939209,-4.267176,2.335878,-0.122137
-0.030273,-0.038574,-0.948486,-3.381679,1.770992,-0.312977
-0.036621,-0.024902,-0.925537,-4.198473,-0.236641,-0.427481
-0.031006,-0.025146,-0.937744,-5.969466,-1.389313,0.465649
-0.029297,-0.038574,-0.952881,-4.977099,-1.259542,0.366412
-0.034424,-0.039307,-0.961426,-2.297710,-0.832061,-0.450382
