ax,ay,az,gx,gy,gz
0.033203,0.015381,1.109131,-4.801527,0.511450,-0.175573
0.039795,0.018311,1.109131,-4.717557,0.603053,-0.038168
0.041504,0.017822,1.103516,-4.900764,0.603053,-0.076336
0.037109,0.017822,1.104736,-4.770992,0.488550,-0.015267
0.035156,0.018066,1.114990,-4.687023,0.587786,-0.190840
0.032959,0.020020,1.109131,-4.748092,0.488550,0.122137
0.026123,0.019043,1.098633,-4.870229,0.664122,0.137405
0.038574,0.013184,1.106689,-4.900764,0.610687,-0.038168
0.033691,0.014404,1.111328,-4.839694,0.488550,0.068702
0.034912,0.010742,1.105225,-4.801527,0.671756,0.030534
0.026855,0.018311,1.107178,-5.045802,0.778626,-0.068702
0.031738,0.019531,1.116211,-4.778626,0.267176,-0.114504
0.039307,0.021729,1.107178,-4.290076,0.740458,-0.251908
0.070557,0.004150,1.112549,-4.969466,0.717557,-0.015267
0.043945,0.021240,1.105957,-5.099236,0.572519,0.045802
0.041748,0.020020,1.112549,-4.862596,0.488550,0.015267
0.040527,0.013672,1.113037,-5.007634,0.511450,-0.076336
0.058594,0.020752,1.122070,-4.320611,0.282443,-6.656488
0.038574,0.021729,1.099365,-5.900764,0.618321,-9.770992
0.000732,-0.009766,1.136475,-5.687023,1.435115,-3.770992
0.056396,0.038330,1.115723,-5.877862,1.175573,-8.603053
0.002441,-0.010010,1.108154,-5.763359,1.419847,-2.190840
0.030518,0.025146,1.083252,-6.267176,2.022901,0.282443
0.044678,0.005615,1.138916,-6.580153,3.305344,0.068702
0.044434,0.030762,1.138184,-7.114504,3.381679,0.213740
0.018311,0.031982,1.128906,-13.244275,2.473282,0.687023
0.041260,0.018799,1.095459,-14.404580,1.847328,1.809160
0.054199,-0.002441,1.111328,-15.213740,1.442748,0.229008
0.040039,0.013916,1.113770,-18.435114,1.045802,0.534351
0.026367,0.039551,1.183105,-43.351147,1.755725,1.190840
-0.002441,-0.035156,1.178467,-82.511452,0.763359,-7.206107
0.041504,0.012939,1.192627,-112.328250,3.213740,-10.824428
-0.004395,-0.051025,1.163574,-135.091600,3.656489,-10.870229
0.064209,-0.203857,1.053467,-140.801530,4.404580,-7.778626
0.018311,-0.213867,1.069580,-144.618320,6.564886,-8.038168
0.033203,-0.259766,1.093506,-158.351150,8.519084,-9.503817
0.056152,-0.408447,1.037842,-181.229000,11.992367,-11.938931
0.027588,-0.387695,1.141602,-156.816790,12.969465,-13.328244
0.034180,-0.460205,0.926270,-139.091600,10.900764,-7.923664
-0.008789,-0.521240,0.875732,-117.633590,10.305344,-6.190840
-0.026367,-0.549561,0.786621,-98.862595,4.503817,-2.824427
0.039063,-0.610352,0.826172,-73.900764,10.786260,-6.381680
0.026611,-0.656250,0.851563,-58.358780,10.404580,-9.977099
0.005615,-0.656982,0.824707,-61.816795,10.839695,-3.740458
-0.027100,-0.719238,0.788818,-62.274811,6.152672,-3.870229
-0.030273,-0.726074,0.770264,-65.885498,4.175572,1.335878
-0.017578,-0.810303,0.847168,-66.106873,-2.679389,6.022901
0.014893,-0.728760,0.647461,-66.977097,-7.167939,11.641221
0.028564,-0.805664,0.785156,-58.977100,-0.938931,3.213740
0.051270,-0.795898,0.724365,-54.564884,5.190840,-3.709924
-0.040527,-0.780273,0.788574,-52.778625,-6.740458,2.442748
-0.058105,-0.840088,0.610352,-56.419846,-7.648855,8.351145
0.041260,-0.831299,0.540527,-60.007633,6.106870,0.488550
-0.017334,-0.844482,0.606445,-66.167938,8.404580,-1.786260
0.072021,-0.846436,0.568115,-72.946564,9.076336,-1.977099
-0.001221,-0.990479,0.880127,-83.358780,6.122138,2.213740
0.042725,-0.837646,0.357178,-91.961830,13.870229,-0.580153
0.001465,-0.937256,0.586426,-116.160310,16.946566,-2.106870
-0.040771,-0.912842,0.467773,-156.358780,28.206106,0.022901
-0.029785,-0.715332,-0.181885,-223.282440,-8.389313,11.549619
-0.078125,-1.287109,0.565430,-239.374040,-67.244278,22.083969
0.134277,-0.937012,-0.173828,-218.977100,-57.625954,17.503817
0.086182,-1.194824,0.013428,-208.519090,-48.938931,3.679389
0.028564,-1.078125,0.026855,-167.312970,-25.297710,1.335878
0.404541,-1.684326,0.037354,-122.832060,-20.396946,-8.038168
-0.028809,-1.117920,-0.141846,-71.183205,11.541985,2.938931
-0.041992,-1.078369,-0.029785,-27.786259,28.061069,6.793893
-0.025635,-0.954346,-0.243896,7.610687,40.145039,11.519084
-0.136475,-0.894287,-0.197510,11.641221,29.106871,15.969465
-0.006836,-0.971924,-0.142334,17.175573,33.778625,1.312977
-0.018311,-1.441406,-0.428467,39.534351,29.282442,3.900763
0.000732,-0.997314,-0.059326,46.923664,32.282444,2.916031
0.067627,-0.960449,-0.099365,22.206106,15.931297,2.007634
0.022949,-0.955078,-0.085449,8.740458,2.274809,-0.015267
-0.023193,-0.961182,-0.073975,1.297710,-4.854962,-1.053435
-0.031738,-0.989746,-0.048584,0.251908,-6.923664,-1.229008
-0.016113,-0.971436,-0.047607,-5.343512,-10.374045,-1.465649
-0.012451,-1.009521,-0.013916,-1.198473,-13.664123,-1.694656
-0.019287,-0.967773,-0.093262,2.755725,-14.190840,-1.824427
-0.012939,-0.963135,-0.097656,1.282443,-12.702291,-1.633588
-0.038574,-0.967041,-0.118896,5.511450,-11.793893,-1.809160
0.009521,-0.986328,-0.122070,13.404580,-9.328244,-1.946565
-0.023926,-0.967041,-0.107422,18.778625,-6.786260,-1.526718
-0.060303,-0.986816,-0.032227,22.778625,-6.900764,-1.610687
-0.007080,-0.981934,-0.069092,20.274809,-3.488550,-1.076336
-0.035400,-0.972656,0.021240,11.198473,-2.847328,-0.839695
-0.023438,-0.979736,0.014160,2.435115,1.923664,-0.244275
-0.017578,-0.988037,-0.008057,1.870229,2.664122,-0.152672
-0.057617,-0.982422,0.021729,1.465649,0.931298,-0.282443
-0.024658,-0.978760,0.018311,-1.793893,0.648855,0.122137
-0.083008,-0.988525,0.013428,0.282443,-0.938931,-0.213740
-0.026855,-0.985840,0.026855,-3.595420,-3.259542,0.213740
-0.018555,-0.982422,0.006348,-8.587787,-3.541985,0.114504
-0.026123,-0.983643,-0.003174,-7.229008,-1.625954,0.145038
-0.029297,-0.992432,0.001953,-4.236641,-0.221374,-0.022901
-0.023193,-0.988037,0.001709,-1.534351,-0.152672,0.022901
-0.024414,-0.984619,0.009766,-1.732824,0.618321,0.076336
-0.026123,-0.987793,0.009033,-2.618321,0.419847,-0.206107
-0.021240,-0.983643,0.020264,-4.099236,-1.893130,0.000000
-0.025146,-0.982178,0.020264,-3.923664,-0.763359,-0.007634
-0.028564,-0.992188,0.015625,-5.916030,0.412214,0.175573
-0.022705,-0.980225,0.020752,-6.992366,0.053435,0.038168
-0.029785,-0.987061,0.017334,-7.801527,-0.984733,0.160305
-0.023193,-0.985352,0.002441,-7.290076,-0.908397,0.000000
-0.027588,-0.984863,0.010986,-7.129771,0.061069,0.145038
-0.023682,-0.983398,-0.000244,-6.000000,0.122137,-0.045802
-0.025879,-0.987793,-0.007813,-4.511450,-0.740458,0.015267
-0.023682,-0.989258,0.005615,-3.404580,-0.488550,-0.305344
-0.018555,-0.982910,0.001709,-3.251908,0.687023,-0.068702
-0.027344,-0.993652,0.013916,-1.175573,-0.160305,-0.083969
-0.019775,-0.985840,0.002197,-1.786260,0.809160,-0.175573
-0.020508,-0.992188,0.009766,-1.236641,0.778626,-0.236641
-0.032471,-0.991455,0.018311,-1.832061,0.595420,-0.083969
-0.019531,-0.985840,0.018799,-3.343511,1.129771,-0.152672
-0.026123,-0.993652,0.013916,-3.679389,0.870229,-0.061069
-0.017578,-0.983643,0.026367,-4.564886,1.015267,0.099237
-0.021729,-0.991943,0.015625,-5.778626,1.206107,0.129771
-0.025879,-0.989746,0.010498,-4.946565,1.045802,-0.030534
-0.022705,-0.988525,0.024414,-4.190840,1.076336,0.068702
-0.027100,-0.988770,0.017090,-3.213740,0.732824,-0.076336
-0.026367,-0.988281,0.020020,-3.465649,1.007634,-0.122137
-0.025635,-0.986084,0.015869,-1.541985,0.519084,-0.114504
-0.031006,-0.984131,0.015137,0.511450,-0.053435,-0.381679
-0.026123,-0.985596,0.029785,-0.870229,0.526718,-0.305344
-0.017090,-0.990967,0.021729,-3.152672,0.610687,-0.099237
-0.013428,-0.983398,0.017578,-4.969466,0.916031,0.083969
-0.025146,-0.987549,0.034668,-5.175572,0.946565,0.076336
-0.028076,-0.987305,0.035889,-6.969466,0.702290,0.160305
-0.026855,-0.991455,0.009766,-8.229008,0.648855,0.175573
-0.022949,-0.993896,0.026611,-8.458015,0.679389,0.122137
-0.026611,-0.993896,0.023438,-8.916031,0.977099,0.160305
-0.031006,-0.988525,0.022705,-8.618320,0.618321,0.198473
-0.025391,-0.991211,0.008789,-8.770992,0.427481,0.045802
-0.026611,-0.987061,0.018311,-8.908397,0.625954,0.251908
-0.021729,-0.988037,0.015381,-8.259542,0.106870,-0.015267
-0.021973,-0.986328,-0.001465,-7.320611,0.175573,0.137405
-0.023682,-0.985596,0.000732,-5.916030,0.549618,0.213740
-0.030518,-0.983398,0.002930,-5.274809,0.435115,0.129771
-0.026367,-0.982666,0.005371,-6.053435,0.496183,0.122137
-0.023193,-0.985840,0.001465,-5.931298,0.870229,-0.099237
-0.025391,-0.990234,0.017090,-5.488550,0.488550,-0.152672
-0.019287,-0.989014,0.009277,-5.633588,0.442748,-0.068702
-0.025146,-0.986572,0.002441,-5.755725,1.076336,-0.190840
-0.021240,-0.990967,0.002686,-5.320611,1.198473,0.030534
-0.030518,-0.985352,0.005615,-4.633588,0.664122,-0.198473
-0.021484,-0.985352,0.004639,-3.885496,0.847328,-0.152672
-0.026123,-0.984375,0.010498,-2.877863,0.610687,-0.137405
-0.022705,-0.987061,0.019531,-2.251908,0.297710,-0.320611
-0.025146,-0.982422,0.012939,-3.045802,0.740458,-0.007634
-0.023438,-0.990234,0.011719,-3.175573,0.969466,-0.152672
-0.017090,-0.987549,0.016113,-3.977099,0.923664,-0.122137
-0.028076,-0.980469,0.009766,-4.465649,0.450382,-0.129771
-0.028076,-0.986084,0.013916,-4.465649,0.236641,0.007634
-0.022461,-0.987061,0.015381,-5.946565,0.419847,0.015267
-0.030273,-0.986816,0.012207,-6.923664,1.007634,0.076336
-0.028076,-0.988281,0.008545,-7.038168,0.877863,0.137405
-0.026855,-0.990723,0.009766,-5.969466,0.809160,0.038168
-0.029297,-0.983154,0.010498,-5.396946,0.839695,0.091603
-0.026367,-0.982178,-0.001709,-5.381680,1.068702,0.000000
-0.018555,-0.987305,0.015381,-5.351145,1.007634,-0.122137
-0.026123,-0.984863,0.005859,-4.152672,0.679389,-0.091603
-0.023682,-0.982910,0.010498,-3.572519,0.541985,-0.091603
-0.018799,-0.988037,0.013916,-3.862595,0.465649,-0.198473
-0.017090,-0.980469,0.011719,-4.740458,0.748092,-0.145038
-0.022705,-0.985596,0.012695,-5.488550,0.633588,-0.175573
-0.023193,-0.986084,0.004150,-4.969466,0.557252,0.000000
-0.019287,-0.983643,0.003418,-5.572519,0.236641,-0.076336
-0.020752,-0.981201,0.003662,-6.045802,0.923664,0.045802
-0.026855,-0.984131,0.010986,-6.229008,0.503817,0.015267
-0.032715,-0.988770,0.006104,-6.229008,0.465649,0.045802
-0.025879,-0.989990,0.008545,-6.671756,0.770992,0.053435
-0.027832,-0.980225,0.005127,-6.656488,0.977099,-0.015267
-0.023682,-0.982666,0.005127,-6.099236,0.984733,-0.114504
-0.029053,-0.986572,0.004883,-4.885496,0.877863,0.000000
-0.025879,-0.987793,0.004395,-4.778626,0.618321,-0.007634
-0.028076,-0.988525,0.011963,-5.038168,0.603053,-0.015267
-0.023682,-0.990967,0.002197,-5.000000,0.625954,-0.122137
-0.022949,-0.987305,0.003906,-4.679389,0.312977,-0.106870
-0.026367,-0.990234,0.000244,-5.068702,0.526718,-0.053435
-0.023682,-0.989746,0.008545,-5.702290,0.648855,0.022901
-0.025635,-0.991211,0.012451,-5.564886,0.687023,-0.007634
-0.022217,-0.990723,0.001709,-5.297710,0.610687,-0.106870
-0.031006,-0.986816,-0.001709,-4.870229,0.648855,-0.045802
-0.023438,-0.984619,0.003174,-5.595420,1.045802,-0.068702
-0.026611,-0.981201,0.000732,-5.625954,0.816794,-0.045802
-0.025391,-0.982910,-0.000977,-4.465649,0.267176,-0.114504
-0.025146,-0.985596,0.017334,-5.053435,0.038168,-0.099237
-0.025391,-0.986816,0.002197,-5.679389,0.267176,-0.106870
-0.023926,-0.987061,-0.006836,-5.648855,0.908397,-0.152672
-0.019775,-0.992188,-0.002197,-4.709924,0.877863,-0.175573
-0.028320,-0.984619,0.006104,-4.412214,0.770992,-0.221374
-0.023438,-0.986816,0.005615,-4.687023,0.595420,-0.160305
-0.026611,-0.989014,0.007568,-4.717557,0.366412,-0.076336
-0.021973,-0.987793,0.001221,-4.358778,0.923664,-0.229008
-0.021240,-0.985840,-0.000977,-3.320611,1.229008,-0.114504
-0.028320,-0.991211,0.005371,-3.671756,0.625954,-0.129771
-0.027588,-0.988037,0.005615,-4.786260,0.709924,-0.114504
-0.024902,-0.985107,0.012695,-4.740458,0.702290,-0.099237
-0.023193,-0.982910,0.001709,-4.893130,0.709924,-0.053435
-0.029297,-0.985352,0.002930,-5.160306,0.717557,-0.083969
-0.028320,-0.991455,-0.000732,-4.847328,0.748092,-0.122137
-0.023682,-0.986572,0.000244,-4.687023,0.389313,-0.152672
-0.021729,-0.987305,0.005127,-5.351145,0.328244,0.015267
-0.025146,-0.989014,0.005127,-4.961832,0.435115,-0.038168
-0.024658,-0.989746,0.005127,-3.549618,0.938931,-0.175573
-0.020752,-0.985596,0.009766,-3.114504,0.633588,-0.068702
-0.026367,-0.988037,0.004639,-3.824427,0.351145,-0.137405
-0.027100,-0.987061,0.010986,-4.366412,0.572519,-0.114504
-0.019531,-0.985840,0.005615,-4.770992,0.381679,-0.190840
-0.026123,-0.984863,0.001709,-5.305344,0.763359,-0.045802
-0.022217,-0.989990,-0.003906,-5.572519,0.877863,-0.213740
-0.022217,-0.985596,-0.000977,-6.000000,0.740458,-0.045802
-0.026123,-0.988525,0.005615,-6.251908,0.587786,-0.045802
-0.020752,-0.987061,0.004883,-5.763359,0.183206,-0.251908
-0.026611,-0.987549,0.006592,-6.351145,0.625954,-0.129771
-0.015137,-0.987305,-0.009277,-4.854962,0.526718,0.053435
-0.019287,-0.984131,-0.000244,-4.702290,0.435115,0.045802
-0.023193,-0.989746,0.011475,-3.938931,0.206107,-0.106870
-0.028809,-0.978271,0.003906,-4.290076,0.625954,-0.091603
-0.027832,-0.991943,0.004639,-5.114504,0.946565,-0.061069
-0.036133,-0.990234,0.010010,-4.549618,0.427481,-0.183206
-0.020996,-0.984131,0.011230,-4.335878,0.251908,-0.221374
-0.023438,-0.985352,0.002930,-4.152672,0.778626,-0.167939
-0.021973,-0.986816,0.005127,-4.442748,1.122137,-0.152672
-0.027100,-0.988281,0.005127,-4.022901,0.916031,-0.183206
-0.026367,-0.984375,0.012695,-4.114504,0.648855,-0.114504
-0.018555,-0.984131,0.004883,-5.404580,0.496183,-0.053435
-0.028564,-0.989014,0.004639,-5.549618,0.725191,-0.099237
-0.031738,-0.990234,0.011963,-4.740458,0.580153,-0.038168
-0.025635,-0.985596,0.003906,-3.786260,0.480916,-0.030534
-0.032227,-0.990967,-0.003174,-3.687023,0.648855,-0.297710
-0.025879,-0.985352,-0.000977,-3.099237,0.755725,-0.198473
-0.029053,-0.991211,0.003418,-2.900763,0.587786,-0.190840
-0.023926,-0.990723,0.002930,-2.236641,0.900763,-0.198473
-0.024170,-0.994873,0.005127,-0.442748,0.572519,-0.343511
-0.025391,-0.982422,0.010498,-0.259542,0.389313,-0.305344
-0.029053,-0.985840,0.010010,0.442748,0.427481,-0.450382
-0.024658,-0.990967,0.004395,3.496183,0.297710,-0.381679
-0.023926,-0.988037,0.013916,7.053435,0.687023,-0.732824
-0.025635,-0.989990,0.024902,9.198473,0.541985,-0.748092
-0.023682,-0.993652,0.024414,14.832061,0.412214,-1.091603
-0.031494,-1.003418,0.038086,21.526718,-0.198473,-2.183206
-0.017822,-0.995605,0.040771,26.740458,-0.015267,-2.541985
-0.021973,-0.989502,0.058838,31.725191,0.106870,-1.893130
-0.008057,-0.997070,0.086670,35.290077,0.122137,-1.801527
0.000732,-0.996338,0.097168,45.557251,-3.442748,-2.404580
-0.066650,-0.988525,0.088623,55.832062,-0.053435,-3.030534
0.011963,-0.990723,0.145508,66.061066,5.824428,-4.427481
-0.019043,-0.980957,0.166992,75.381676,7.396946,-4.847328
-0.031006,-0.976807,0.215332,82.557251,7.633588,-3.610687
-0.186768,-0.960449,0.233643,96.603050,13.503817,-6.213740
-0.017578,-0.985596,0.378418,115.129770,14.580153,-10.061069
-0.043457,-0.941162,0.356689,119.519080,12.152672,-3.603053
-0.027832,-0.882568,0.461914,118.000000,6.129771,-8.381680
-0.025635,-0.910400,0.507813,128.038160,3.374046,-11.267176
0.008057,-0.906494,0.571533,145.167940,-1.076336,-8.160305
0.015625,-0.762207,0.527100,142.145030,-3.206107,-7.847328
-0.003662,-0.750977,0.657715,143.748090,-3.328244,-9.198473
0.057861,-0.753174,0.754150,148.870220,-1.175573,-7.221374
0.008789,-0.635498,0.697510,139.488560,-10.045801,-8.427481
-0.022461,-0.666504,0.855957,145.053440,0.061069,3.106870
-0.041260,-0.545410,0.838623,136.061070,-1.305344,6.206107
0.112549,-0.585938,1.061523,130.259540,-6.961832,-0.931298
0.037598,-0.471191,1.039307,121.755720,-19.412214,-12.732824
0.016113,-0.478027,1.009033,138.038160,1.992366,11.534351
0.023438,-0.730713,1.523682,137.045810,3.786260,7.221374
0.013428,-0.322021,0.990723,109.534350,-0.374046,4.038168
0.033936,-0.306885,1.062256,102.366410,-0.854962,1.916031
0.074707,-0.247803,1.070068,93.297707,-8.618320,-1.473282
0.082764,-0.229736,1.075439,91.404579,-8.694656,5.625954
0.058350,-0.175049,1.056152,91.503815,-12.916031,1.847328
0.016113,-0.150879,1.205322,100.045800,-1.694656,7.007634
0.011230,-0.078613,1.137207,80.900764,5.862596,5.022901
0.026855,-0.035889,1.133057,59.167938,4.656488,-0.740458
0.048584,0.004639,1.094238,44.381680,3.893130,3.480916
0.002686,-0.012939,1.166016,6.870229,-4.381680,-1.045802
0.031494,0.004883,1.108154,-6.480916,-2.022901,0.916031
0.037598,0.002686,1.103516,1.099237,-0.229008,2.160305
0.035889,-0.007324,1.106689,0.496183,-0.351145,1.015267
0.050049,0.005127,1.107422,3.557252,0.320611,0.458015
0.029541,0.007080,1.100830,3.893130,-1.427481,3.076336
-0.037842,0.070801,1.034424,-9.847328,-11.954199,1.122137
0.012207,0.010010,1.100342,-5.610687,-2.587786,-0.709924
0.050049,0.017334,1.114746,-4.908397,-4.717557,0.290076
0.044678,0.011963,1.129395,-4.854962,-5.328244,3.160305
0.042480,0.016357,1.077881,-4.435114,-7.076336,4.778626
0.125732,0.055176,1.177490,-5.664122,4.320611,2.847328
-0.024170,0.012939,1.074707,-4.480916,1.267176,-0.396947
0.020996,0.019531,1.112549,-5.030534,2.122137,-0.167939
0.049561,0.018311,1.101563,-4.839694,2.343511,-0.274809
0.030029,0.012939,1.108643,-4.824428,1.748092,-0.351145
0.038818,0.013428,1.106934,-5.076336,2.183206,-0.442748
0.045166,0.009277,1.108398,-4.893130,2.412214,-0.366412
0.034180,0.020508,1.110596,-4.572519,2.152672,-0.366412
0.042725,0.018799,1.112793,-4.679389,0.961832,-1.404580
0.101074,-0.007813,1.055176,-4.366412,1.839695,-1.793893
0.034180,0.019531,1.113770,-4.740458,0.496183,-0.137405
0.037109,0.017822,1.109375,-4.679389,0.587786,-0.129771
0.038818,0.011230,1.111816,-4.641222,0.694656,-0.320611
0.048096,0.014160,1.110352,-4.694656,0.679389,-0.213740
0.046875,0.014404,1.107666,-4.709924,0.618321,-0.175573
0.038574,0.011230,1.109619,-4.893130,0.748092,-0.137405
0.037598,0.012451,1.109619,-4.801527,0.641221,-0.099237
0.041748,0.010986,1.112061,-4.755725,0.587786,-0.183206
0.033691,0.015381,1.111816,-4.801527,0.770992,-0.061069
0.045166,0.019287,1.100342,-4.931298,0.603053,-0.137405
0.049072,0.013184,1.110352,-4.725191,0.770992,-0.358779
0.040283,0.013184,1.107666,-4.893130,0.801527,-0.091603
0.043701,0.013916,1.112793,-4.748092,0.687023,-0.129771
0.039307,0.016357,1.108154,-4.961832,0.641221,-0.167939
0.041504,0.013184,1.105225,-4.816794,0.725191,-0.251908
0.038818,0.018555,1.112061,-4.938931,0.725191,-0.083969
0.052002,0.010742,1.105713,-4.862596,0.717557,-0.129771
0.040039,0.019775,1.105225,-4.893130,0.557252,-0.221374
0.042725,0.017090,1.103760,-4.801527,0.801527,-0.114504
0.042969,0.017578,1.099854,-4.824428,0.725191,-0.145038
0.033203,0.014404,1.106445,-4.862596,0.549618,-0.099237
0.039795,0.015381,1.107422,-4.961832,0.694656,-0.282443
0.037598,0.015869,1.106445,-4.900764,0.641221,-0.198473
0.041748,0.010742,1.103760,-4.816794,0.793893,-0.190840
0.044189,0.012695,1.099854,-4.984733,0.580153,-0.099237
0.035400,0.012939,1.103760,-4.793893,0.496183,-0.076336
0.038574,0.015625,1.102295,-4.885496,0.687023,-0.007634
0.034424,0.014648,1.101318,-4.763359,0.618321,-0.045802
0.045654,0.012939,1.105957,-4.992366,0.625954,-0.114504
0.033203,0.021240,1.104980,-4.847328,0.625954,-0.213740
0.035645,0.015625,1.104980,-4.938931,0.687023,0.129771
0.046631,0.013672,1.105225,-4.648855,0.740458,-0.114504
0.035889,0.013184,1.106201,-4.763359,0.778626,-0.137405
0.032227,0.014648,1.101807,-4.832061,0.748092,-0.083969
0.035645,0.015869,1.107422,-4.801527,0.587786,0.045802
0.040527,0.012939,1.100342,-4.824428,0.801527,-0.038168
0.036621,0.013916,1.105469,-4.969466,0.664122,-0.091603
0.042725,0.015137,1.106201,-4.908397,0.725191,0.022901
0.039551,0.020752,1.113525,-4.793893,0.580153,0.114504
0.050537,0.015137,1.115234,-4.816794,0.526718,0.045802
0.041504,0.018799,1.111816,-4.801527,0.763359,-0.335878
0.042969,0.016846,1.109619,-4.938931,0.564885,0.045802
0.036865,0.016357,1.112549,-4.687023,0.641221,-0.053435
0.035156,0.015625,1.104736,-4.870229,0.549618,-0.091603
0.040039,0.018066,1.109619,-4.801527,0.595420,-0.137405
0.040771,0.017090,1.101563,-4.809160,0.511450,-0.015267
0.034424,0.016602,1.111084,-4.931298,0.809160,-0.068702
0.040039,0.015625,1.112305,-4.877862,0.786260,-0.022901
0.037598,0.014404,1.111816,-4.793893,0.755725,-0.129771
0.042969,0.015381,1.106445,-4.854962,0.557252,-0.068702
0.039795,0.019287,1.108154,-4.862596,0.496183,0.030534
0.040771,0.018555,1.106445,-4.847328,0.625954,0.015267
0.046143,0.016113,1.094727,-4.847328,0.656489,-0.030534
0.030762,0.020508,1.105225,-4.862596,0.625954,0.007634
0.040283,0.017090,1.110352,-4.816794,0.564885,-0.099237
0.036133,0.014404,1.109131,-5.015267,0.641221,0.000000
0.037842,0.015137,1.104248,-5.015267,0.755725,-0.053435
0.055908,0.026367,1.133301,-4.671756,1.022901,-0.015267
0.030762,0.115967,1.099609,-3.633588,0.366412,7.038168
0.050781,0.093750,1.070313,-4.801527,0.534351,13.458015
0.091553,-0.030273,1.145996,-0.213740,1.572519,12.366412
-0.004639,0.124512,1.065430,3.854962,2.893130,10.496183
0.056396,0.064209,1.070557,-2.786260,4.763359,22.870230
-0.057617,0.041260,1.113037,-5.458015,10.396947,33.435116
-0.067139,0.106934,1.126221,-8.862596,26.389313,53.694656
-0.029297,0.060303,1.167969,-26.114504,19.503817,72.618324
-0.165039,0.040039,1.107178,-16.015266,35.480915,106.381680
-0.025635,-0.082764,1.092529,0.038168,50.541985,137.748090
-0.132324,-0.007080,1.165771,-9.312977,46.641220,156.000000
-0.205322,-0.032959,1.111084,-25.916031,44.236641,175.114500
-0.254395,0.082275,1.100342,-27.893129,56.503819,206.450380
-0.156494,-0.075684,1.155518,-23.221375,58.038166,228.206100
-0.215332,-0.228760,1.290771,-17.251909,37.229008,213.541990
-0.233887,-0.123535,1.232666,1.687023,34.091602,209.068700
-0.057129,-0.162598,1.149902,9.893129,22.610687,198.519090
-0.039063,-0.143311,1.096436,23.351145,5.419847,179.259540
-0.091797,0.012695,1.111816,25.641222,-0.076336,159.854970
-0.028320,0.141113,1.084961,7.000000,-11.328244,153.221370
-0.082764,0.077637,0.990723,4.755725,-19.625954,153.557250
-0.074219,0.086670,1.020264,12.290076,-16.053434,141.809160
0.002930,0.156250,0.983887,-0.229008,-18.763359,134.343510
-0.028320,0.154297,0.961914,-19.503817,-24.099237,136.595410
-0.029785,0.197998,0.916504,-47.717556,-25.458015,115.038170
-0.076904,0.191406,1.037598,-52.549618,-23.473282,98.129768
-0.067627,0.162354,1.101563,-33.213741,-9.251908,103.274810
0.095947,0.107666,1.090088,-17.923664,-10.954199,104.717560
-0.046875,0.106689,1.164795,-21.458015,-11.229008,84.580154
-0.047607,0.146729,1.061768,-6.152672,6.076336,78.091606
-0.057129,0.146484,1.169922,14.137404,12.190840,79.885498
0.055908,-0.024658,1.119629,21.022902,7.923664,58.618320
0.098633,0.131104,1.076172,21.221375,2.778626,42.748093
0.083496,0.204834,1.044678,7.709924,7.473282,38.725189
0.088379,0.146973,1.051758,-3.541985,10.190840,29.740458
0.069824,0.176758,1.112061,-8.503817,2.175573,15.015267
-0.011230,0.190430,1.088379,-2.992366,6.412214,12.312977
-0.007813,0.175049,1.105713,13.297709,17.282442,17.610687
0.021240,0.146973,1.147705,15.015267,11.244275,12.702291
0.052002,0.136719,1.042236,-0.732824,3.122137,-0.114504
0.009521,0.197998,1.059814,-9.129771,5.832061,-3.763359
0.042480,0.149170,1.068115,-12.916031,6.206107,-3.320611
0.036865,0.115723,1.102539,-17.916031,0.969466,-4.053435
0.006104,0.134521,1.098633,-17.267176,-2.763359,-5.396946
-0.002197,0.151611,1.101074,-12.152672,-4.511450,-5.725191
-0.031982,0.168945,1.110107,-7.801527,-0.503817,-0.587786
-0.011230,0.112061,1.106934,-8.038168,-0.854962,-3.244275
-0.037842,0.098633,1.109619,-2.893130,1.320611,-4.374046
0.000244,0.129150,1.071533,-5.305344,2.465649,-7.832061
0.016113,0.151123,1.060059,-11.801527,1.816794,-7.854962
-0.003174,0.150879,1.087158,-15.770992,0.969466,-6.580153
-0.009277,0.135742,1.093506,-12.229008,0.297710,-2.809160
-0.030029,0.153320,1.107422,-9.732824,0.083969,2.160305
-0.016602,0.093506,1.087158,-10.106871,1.534351,1.687023
-0.003906,0.082520,1.093018,-11.022901,0.297710,-7.206107
0.003174,0.096191,1.111084,-11.603053,-1.297710,-13.885496
-0.013428,0.134521,1.138184,-11.030535,-1.694656,-15.480916
-0.015381,0.139893,1.129150,-4.221374,-0.435115,-12.106871
-0.017578,0.138916,1.115234,3.954198,2.335878,-6.893130
-0.012939,0.145020,1.114258,6.213740,2.068702,-4.717557
-0.001221,0.115723,1.091309,2.465649,0.297710,-7.206107
0.001221,0.136963,1.072754,1.847328,-0.206107,-7.519084
0.014160,0.109375,1.071533,-3.740458,-1.580153,-10.335877
-0.008057,0.152344,1.093750,-5.885496,1.244275,-8.702291
-0.010742,0.146729,1.093018,-9.030535,0.534351,-8.335877
-0.018311,0.119629,1.091064,-9.809160,0.251908,-6.893130
-0.025635,0.113770,1.084229,-7.183206,0.083969,-6.763359
-0.038574,0.140869,1.113281,-4.312977,0.541985,-6.274809
-0.007813,0.125244,1.108398,-3.648855,1.167939,-5.946565
-0.015625,0.127197,1.090088,-4.503817,0.190840,-5.885496
