-0.036377,-0.019043,1.112793,-5.778626,1.809160,-0.633588
-0.024170,-0.028076,1.118164,-3.694656,0.954198,-0.564885
-0.013184,-0.027832,1.096924,-4.633588,0.503817,-0.183206
-0.020264,-0.023926,1.093018,-4.725191,-0.816794,-0.450382
-0.030762,-0.008301,1.083984,-4.564886,-1.725191,-0.312977
-0.027832,-0.020264,1.092285,-4.206107,-0.534351,0.061069
-0.018555,-0.017822,1.075195,-4.412214,-0.816794,-0.167939
-0.006348,-0.020020,1.082764,-6.946565,1.564885,-0.511450
-0.014648,-0.021484,1.113770,-4.786260,2.160305,0.351145
-0.021484,-0.028809,1.106201,-4.557252,0.702290,0.381679
-0.023438,-0.022217,1.104980,-4.893130,-1.709924,-0.076336
-0.020020,-0.016846,1.098633,-3.488550,-0.671756,-0.076336
-0.010010,-0.023682,1.090332,-4.717557,0.816794,0.053435
-0.038086,-0.012695,1.102539,-2.664122,0.419847,-0.198473
-0.024902,-0.018066,1.079346,-4.251908,-1.862595,-1.160305
-0.023438,-0.013184,1.082031,-5.511450,0.824427,-0.618321
-0.012451,-0.020264,1.098877,-4.381680,1.862595,0.282443
-0.018799,-0.022705,1.089355,-4.290076,0.862595,-0.122137
-0.031738,-0.015381,1.076904,-4.778626,-0.114504,-0.396947
-0.022461,-0.024170,1.103271,-5.206107,-0.992366,-0.641221
-0.013428,-0.009766,1.087646,-4.954198,-0.381679,0.068702
-0.014648,-0.020020,1.092041,-3.282443,2.152672,0.793893
-0.023438,-0.018799,1.101563,-3.015267,-0.732824,0.137405
-0.021240,-0.019287,1.070801,-5.908397,-0.068702,-1.038168
-0.017578,-0.016357,1.100830,-6.305344,0.328244,-1.083969
-0.015869,0.000488,1.083984,-4.580153,-0.251908,0.603053
-0.011719,-0.030029,1.094238,-5.519084,0.839695,0.381679
-0.015625,-0.020264,1.122070,-6.709924,0.091603,-0.778626
-0.022705,-0.009033,1.109619,-4.145038,-1.114504,-0.702290
-0.015869,-0.012695,1.087646,-3.740458,-1.687023,-0.175573
-0.004150,-0.019043,1.083252,-3.847328,-0.282443,-0.061069
-0.016357,-0.009766,1.097412,-5.503817,-1.557252,-0.137405
-0.016846,-0.010742,1.084473,-4.145038,0.854962,0.229008
-0.003906,-0.025635,1.090332,-6.450382,1.587786,-0.152672
-0.008545,-0.014160,1.086914,-6.786260,1.572519,-0.206107
-0.019287,-0.013184,1.097656,-6.503817,0.083969,-0.145038
-0.020996,-0.007813,1.096680,-6.267176,0.137405,-0.419847
-0.015137,-0.021240,1.093262,-5.694656,2.648855,-0.251908
-0.019531,-0.017090,1.098389,-6.480916,2.053435,-0.404580
-0.026123,-0.012939,1.098389,-4.748092,1.038168,-0.175573
-0.010742,-0.019043,1.095947,-3.435115,0.694656,0.015267
-0.018066,-0.025391,1.098633,-5.290076,0.458015,-0.106870
-0.020264,-0.021973,1.101563,-4.267176,0.473282,0.198473
-0.015381,-0.019043,1.097412,-4.641222,-1.290076,-0.076336
-0.017578,0.000977,1.091553,-4.114504,-1.190840,0.305344
-0.023438,-0.020508,1.077881,-4.137404,0.564885,0.374046
-0.009521,-0.017822,1.088379,-6.664122,1.664122,-0.190840
-0.013428,-0.011719,1.101074,-4.274809,1.664122,-0.473282
-0.008789,-0.027344,1.110840,-4.961832,0.000000,-1.221374
-0.029297,0.000488,1.111816,-5.977099,-2.381679,-1.175573
-0.009766,-0.005371,1.078369,-3.297710,-0.297710,0.007634
-0.003662,-0.020752,1.086670,-3.618321,2.175573,0.229008
-0.030273,-0.054688,1.122070,-7.908397,4.045802,-1.068702
0.009766,-0.006104,1.085449,-5.839694,3.587786,1.022901
-0.035889,-0.002441,1.099121,-4.427481,2.908397,1.480916
-0.024658,-0.027100,1.098633,-2.557252,1.053435,0.702290
-0.010742,-0.028076,1.084473,-5.557252,1.709924,-0.908397
-0.024902,-0.014404,1.095703,-6.740458,0.297710,-0.541985
-0.027344,-0.007813,1.098389,-4.931298,-1.167939,0.396947
-0.019775,-0.013184,1.091309,-4.717557,-2.709924,1.061069
-0.018066,-0.016113,1.091309,-5.083970,-2.526718,0.763359
-0.027100,-0.015137,1.096191,-4.396946,-0.755725,0.305344
-0.013916,-0.014893,1.084961,-5.465649,-0.305344,-0.511450
-0.005859,-0.002197,1.093262,-5.213740,0.961832,-0.977099
-0.006592,-0.024414,1.085205,-5.534351,0.427481,0.122137
-0.025879,-0.019775,1.090088,-5.183206,1.129771,-0.335878
-0.028564,-0.015625,1.103027,-5.587786,0.488550,-1.061069
-0.022949,-0.012695,1.097900,-5.732824,0.206107,-1.832061
-0.022461,-0.018799,1.099854,-4.007634,1.122137,-2.007634
-0.029785,-0.011963,1.106934,-6.381680,0.580153,-1.748092
-0.057373,-0.006104,1.099121,-4.938931,-0.358779,-0.335878
-0.055664,-0.010254,1.078125,-4.526718,0.160305,0.106870
-0.067383,-0.013428,1.086182,-4.122138,-0.343511,0.671756
-0.096680,-0.003418,1.110840,-4.847328,2.404580,1.145038
-0.122314,-0.018066,1.102051,-4.435114,2.290076,3.519084
-0.132568,-0.024658,1.095459,-4.984733,2.923664,4.503817
-0.135254,-0.002930,1.113281,-4.129771,3.778626,4.427481
-0.130127,-0.014893,1.135254,-3.946565,2.122137,3.961832
-0.098145,0.008301,1.118896,-6.061069,-0.396947,2.694656
-0.095215,-0.024658,1.094971,-2.206107,-6.030534,2.549618
-0.123779,-0.007568,1.093994,-0.099237,-12.427481,5.427481
-0.075195,0.020020,1.065186,-1.137405,-10.648855,7.709924
-0.085449,-0.005127,1.106934,1.458015,-6.038168,8.961832
-0.027832,-0.005615,1.064209,3.328244,-2.450382,8.274809
-0.005859,-0.018066,1.048828,-3.251908,1.221374,8.076336
0.003174,0.050049,1.005371,-7.916030,2.656489,11.404580
-0.006836,0.037109,1.017090,-5.603054,2.427481,12.572519
-0.027100,-0.093262,1.232422,3.984733,-7.114504,12.580153
0.149658,0.195313,0.717773,-4.625954,0.877863,16.053434
0.099121,-0.018555,1.041260,-5.633588,-1.198473,7.694656
0.056152,0.054199,1.056396,-11.679389,2.229008,4.580153
0.048096,0.000732,1.095215,0.465649,2.442748,8.702291
0.038818,-0.055176,1.126709,-2.389313,-2.717557,9.000000
0.139648,0.052490,0.918457,-13.961832,2.450382,7.068702
0.048096,-0.044678,1.117920,-9.725191,-2.145038,3.809160
0.058838,0.036865,1.062500,-11.458015,-1.648855,0.954198
0.109131,0.008789,1.134277,-6.427481,1.251908,-0.587786
0.024414,-0.033203,1.205322,-0.335878,0.458015,-1.839695
0.108643,0.023438,1.098877,-8.000000,-1.893130,-1.633588
0.066895,-0.016602,1.136475,-5.099236,-2.251908,-3.045802
0.096924,0.010010,1.109863,-3.893130,-0.076336,-4.671756
0.119873,-0.007080,1.072021,-3.564885,3.572519,-3.183206
0.093506,-0.023926,1.066162,-6.977099,2.076336,-0.259542
0.015381,-0.046631,1.126709,-10.213740,0.526718,-3.755725
0.016113,0.052979,1.100586,-7.755725,3.076336,-2.839695
-0.021484,-0.017578,1.153809,-2.328244,2.213740,-4.312977
0.023926,0.009521,1.076416,-6.893130,-1.977099,-2.725191
0.034424,-0.013184,1.082275,-10.404580,-2.984733,-4.175572
0.056641,0.010986,1.127197,-11.885496,-0.740458,-2.694656
0.003174,-0.005371,1.168945,-4.038168,1.511450,-1.511450
0.016846,-0.005371,1.132080,1.007634,1.442748,-0.656489
0.030273,-0.021240,1.068115,-1.412214,-3.129771,-1.526718
0.033203,0.000000,1.083252,-3.694656,-1.129771,-2.129771
0.013184,0.010498,1.108398,-1.786260,-0.809160,-2.022901
0.021729,-0.004150,1.099609,-4.251908,1.732824,-2.992366
0.021729,0.002686,1.095703,1.221374,1.725191,0.381679
0.020264,-0.026611,1.069824,-1.595420,1.816794,-1.702290
0.025635,-0.006592,1.076904,-6.106870,2.007634,-3.190840
0.000488,0.018799,1.104736,-3.587786,2.938931,-3.000000
0.007568,0.002197,1.090820,-1.916031,5.839694,-2.877863
0.010498,0.026367,1.102051,-1.213740,5.259542,-1.809160
0.005127,-0.017822,1.118896,-4.015267,6.786260,-4.175572
-0.018799,0.003418,1.132568,-4.641222,2.190840,-0.656489
-0.014893,0.017090,1.104492,0.038168,-0.549618,1.167939
0.001221,-0.000488,1.084229,-0.702290,-0.534351,1.137405
-0.008057,0.011230,1.087891,-1.236641,2.717557,0.290076
0.006104,0.016846,1.098877,-1.885496,3.358779,-0.671756
-0.010986,0.020020,1.112061,-1.114504,-1.106870,-0.015267
-0.019775,0.020752,1.092041,-0.389313,-0.541985,0.427481
0.009521,0.025391,1.073242,-1.473282,0.801527,1.236641
0.055420,0.132324,1.034424,-8.824428,-0.297710,-0.381679
-0.040283,0.017578,1.130859,-7.480916,0.488550,-3.648855
-0.011719,-0.008057,1.126465,-3.496183,-3.015267,-0.519084
0.017090,0.022705,1.063477,-2.190840,-2.732824,-0.374046
0.028809,0.007324,1.067871,-6.954198,0.015267,-1.488550
0.003906,0.003662,1.089111,-3.618321,2.328244,0.885496
-0.005615,0.019043,1.076172,-3.824427,2.496183,0.511450
0.008545,0.029541,1.081543,-5.625954,1.832061,-0.030534
0.000244,0.028320,1.069336,-4.839694,3.625954,1.022901
0.000977,0.017822,1.101074,-4.969466,4.183206,0.442748
-0.005127,0.013672,1.092041,-5.496183,3.847328,0.076336
-0.016357,0.028320,1.099854,-6.450382,1.885496,0.458015
-0.011963,0.032715,1.102295,-5.511450,0.083969,1.129771
-0.000732,0.022949,1.104736,-4.435114,-2.175573,1.007634
0.016113,0.008545,1.075684,-3.793893,0.473282,0.351145
0.005371,0.024414,1.080811,-7.389313,1.992366,-0.213740
-0.018311,0.024658,1.103271,-5.167939,2.641221,0.610687
-0.014160,0.016846,1.108398,-5.106870,-0.511450,0.282443
-0.004639,0.021484,1.088623,-5.541985,-1.854962,0.160305
0.003906,0.020752,1.076172,-4.633588,1.007634,0.488550
0.000000,0.009033,1.075928,-6.534351,2.977099,-0.122137
-0.016602,0.020996,1.117188,-7.564886,2.274809,-1.053435
-0.008789,0.021240,1.097412,-5.977099,1.664122,-0.832061
-0.008545,0.017334,1.093750,-7.206107,0.702290,-0.015267
-0.006836,0.015137,1.114990,-5.564886,0.938931,0.564885
-0.009521,0.016113,1.092285,-4.961832,1.511450,-0.030534
-0.009766,0.012451,1.091064,-6.595420,0.755725,-0.427481
-0.021484,0.022705,1.102051,-7.053435,0.496183,-0.190840
-0.016846,0.014160,1.108887,-5.992366,-1.717557,0.061069
-0.000488,0.013916,1.091553,-6.244275,-1.610687,0.229008
0.001953,0.009521,1.077393,-5.656488,0.801527,0.083969
-0.007568,0.010010,1.091553,-6.946565,1.595420,0.335878
-0.019775,0.020020,1.099365,-5.992366,0.335878,0.488550
0.000488,0.012207,1.089111,-5.709924,0.366412,0.671756
0.003906,0.008057,1.080566,-5.656488,0.450382,0.351145
-0.005859,0.008057,1.100098,-5.221374,-0.167939,0.045802
-0.004639,0.008057,1.106689,-4.664122,-0.435115,0.015267
-0.001953,0.021240,1.087646,-4.587786,0.198473,0.007634
-0.006348,0.012451,1.100342,-5.099236,-0.114504,0.610687
-0.005371,0.007324,1.081787,-4.984733,-0.526718,0.335878
0.004639,0.007813,1.083252,-5.473282,1.099237,-0.847328
0.000244,0.005371,1.092041,-6.877862,2.160305,-1.083969
-0.016357,0.024658,1.119141,-6.015267,0.152672,0.129771
-0.020996,0.014160,1.097656,-5.038168,-1.946565,0.458015
-0.003418,0.005127,1.094238,-4.824428,-1.106870,-0.412214
-0.001465,0.000977,1.080322,-5.305344,-0.381679,-0.877863
-0.000244,0.014404,1.081543,-5.618320,0.717557,-0.564885
-0.010254,0.009277,1.103027,-5.198473,1.022901,-0.022901
-0.001953,0.005859,1.096436,-6.297710,-0.480916,-0.129771
-0.008057,0.021729,1.105713,-5.702290,-1.015267,0.213740
-0.002930,0.010986,1.078857,-4.885496,-0.656489,0.106870
-0.010986,0.009766,1.095459,-4.671756,0.083969,-0.221374
0.014648,0.003906,1.071777,-4.847328,2.824427,-0.732824
-0.003418,0.007813,1.099609,-6.106870,1.671756,-0.610687
-0.016357,0.012451,1.116211,-4.954198,-1.053435,0.076336
-0.005371,0.008545,1.081055,-4.267176,-1.068702,0.572519
-0.001709,0.000244,1.078369,-4.801527,0.977099,0.045802
-0.003174,0.016357,1.103516,-5.679389,1.793893,-0.809160
-0.002197,0.014160,1.101807,-5.694656,0.977099,-0.755725
-0.013184,0.017822,1.105225,-4.778626,-0.458015,0.213740
-0.007080,0.011719,1.088379,-4.664122,-0.641221,0.190840
0.004639,0.014648,1.090088,-6.076336,1.007634,-0.160305
-0.004150,0.024170,1.104980,-5.183206,2.137405,0.114504
0.002441,0.011475,1.110352,-3.679389,1.183206,0.755725
-0.004639,0.008789,1.091064,-6.251908,-0.152672,0.114504
-0.000244,0.010254,1.092529,-5.259542,-0.450382,-0.122137
0.000732,0.005615,1.093506,-5.862596,-0.396947,-0.816794
0.009766,0.014648,1.093506,-4.610687,0.862595,-0.664122
-0.004150,0.005859,1.095459,-5.511450,-0.068702,-0.503817
-0.008789,0.015869,1.108643,-6.580153,-0.343511,-0.114504
0.023682,0.007324,1.104736,-4.618320,-1.160305,0.885496
0.036621,-0.002441,1.075195,-6.763359,0.122137,1.030534
0.046875,0.011719,1.086182,-7.320611,2.496183,1.145038
0.048828,0.013428,1.085449,-6.267176,4.007634,3.580153
0.066650,0.023682,1.077637,-10.099236,8.000000,5.236641
0.057129,0.027588,1.089600,-11.809160,5.114504,7.511450
0.055176,-0.010254,1.159912,-9.587787,10.083969,9.106871
0.077393,-0.022217,1.119141,-6.870229,10.129771,7.274809
0.067871,-0.030762,1.135254,-6.984733,9.290076,1.694656
0.071777,-0.025146,1.111328,-8.587787,6.015267,-1.938931
0.042236,-0.013428,1.103760,-8.519084,3.229008,-5.534351
0.051758,0.012695,1.034912,-14.519084,7.381680,-4.641222
0.125977,0.031250,1.044922,-8.190840,2.763359,-2.320611
0.050537,-0.007080,1.081299,-6.480916,-0.366412,-3.816794
0.011230,-0.033936,1.096436,-3.641221,-1.625954,-7.068702
-0.013672,-0.051270,1.097656,-8.740458,-2.816794,-10.580153
0.010986,-0.040771,1.132813,-2.099237,-3.236641,-9.580153
0.031738,0.036621,1.030762,-4.206107,-5.419847,-14.954199
-0.031494,-0.026367,1.100098,-4.351145,-8.091603,-17.763359
-0.025146,-0.041992,1.130859,-4.633588,-8.916031,-16.931297
-0.041992,-0.096436,1.194824,1.282443,-7.557252,-14.854961
-0.028320,-0.013184,1.085693,-4.106870,-1.709924,-13.664123
-0.067139,0.004150,1.053467,-8.748092,-0.503817,-12.137404
-0.029785,-0.020996,1.085449,-10.389313,6.473282,-9.778625
-0.125732,-0.077148,1.242676,-5.435114,5.480916,-8.206107
-0.090576,0.012207,1.071045,0.381679,5.015267,-7.389313
0.014648,-0.043213,1.003418,-3.595420,12.129771,-6.160306
-0.222656,-0.172363,1.293701,-2.977099,-3.969466,-2.244275
-0.067383,0.101074,1.072021,-13.427481,-2.412214,-8.618320
-0.109131,-0.042725,1.138428,0.938931,-3.442748,-6.954198
-0.106934,0.009521,1.087891,-9.900764,-2.229008,-8.473283
-0.097900,0.005859,1.113281,-4.671756,-0.068702,-8.557252
-0.118896,-0.046875,1.169189,-1.793893,4.374046,-10.015267
-0.092041,-0.012451,1.108643,-3.732824,0.992366,-5.900764
-0.095215,-0.031494,1.082764,-1.274809,-0.709924,-3.832061
-0.096924,-0.054932,1.082764,-4.526718,2.679389,-2.122137
-0.096924,-0.009521,1.058105,-2.862595,2.404580,0.496183
-0.059814,-0.024414,1.082031,-12.969465,13.633588,-0.656489
-0.093750,-0.025391,1.122314,-10.824428,6.175572,0.465649
-0.072754,-0.042725,1.059570,-5.122138,5.648855,2.465649
-0.052734,-0.020508,1.057129,-7.732824,5.511450,3.435115
-0.054688,-0.027344,1.113525,-13.358779,4.396946,3.259542
-0.054199,0.001221,1.131104,-12.442748,1.832061,4.106870
-0.039063,-0.059814,1.141602,-3.824427,2.122137,4.160306
-0.005127,-0.030762,1.090332,-3.824427,1.938931,2.167939
-0.027100,-0.012451,1.089844,-9.007633,2.183206,0.396947
-0.037109,-0.017578,1.099609,-4.946565,2.290076,0.267176
-0.019043,-0.041992,1.079346,-6.015267,2.687023,-0.274809
-0.047852,-0.018555,1.130371,-1.656489,6.343512,1.656489
-0.047363,-0.044678,1.120117,-4.267176,1.954198,0.458015
-0.027832,-0.022461,1.074951,-3.587786,-1.045802,-0.641221
-0.040527,-0.017090,1.081299,0.343511,-1.091603,0.312977
-0.035889,-0.015137,1.066895,-4.465649,-1.381679,0.312977
-0.031494,-0.017090,1.073486,-3.595420,-0.885496,0.396947
-0.034180,-0.011963,1.060303,-3.160305,1.099237,1.786260
-0.038086,-0.013184,1.105713,-3.106870,2.824427,1.312977
-0.090088,-0.015869,1.111328,-3.503817,7.297710,2.847328
-0.029053,-0.009033,1.084717,-7.183206,2.320611,0.519084
-0.047363,-0.025391,1.118164,-4.587786,0.900763,0.603053
-0.019531,-0.017090,1.081787,-1.595420,-1.832061,1.000000
-0.028809,-0.014893,1.059326,-4.862596,-1.488550,1.580153
-0.039307,-0.009521,1.086182,-5.801527,3.931298,2.175573
-0.055908,-0.019531,1.104736,-4.977099,3.961832,2.809160
-0.051025,-0.008545,1.106934,-3.969466,1.832061,1.007634
-0.061523,-0.029297,1.073975,-5.442748,1.190840,-0.160305
-0.054932,-0.014404,1.096680,-3.656489,3.755725,0.770992
-0.059326,-0.020996,1.110352,-1.816794,0.664122,0.167939
-0.062988,-0.018066,1.099121,-6.045802,-2.137405,-2.038168
-0.058594,-0.014648,1.081543,-2.374046,-4.160306,-0.954198
-0.033203,-0.025146,1.065674,-3.923664,-3.412214,-0.610687
-0.044434,-0.002686,1.079834,-6.091603,-0.900763,-0.549618
-0.061768,-0.020996,1.093262,-5.679389,1.091603,-1.160305
-0.049561,-0.013672,1.092529,-7.137404,3.183206,-1.946565
-0.057617,-0.011963,1.101563,-5.656488,3.435115,-0.152672
-0.058350,-0.011475,1.079346,-6.618320,2.625954,0.282443
-0.059814,-0.012939,1.118408,-5.061069,1.763359,0.328244
-0.047607,-0.014648,1.113281,-4.938931,-0.259542,-0.045802
-0.048340,-0.011963,1.103516,-4.015267,-0.068702,-0.328244
-0.052246,-0.014160,1.103760,-3.770992,0.305344,0.053435
-0.062744,-0.006348,1.101563,-3.580153,0.083969,0.595420
-0.042725,-0.012939,1.081299,-2.526718,-0.320611,0.778626
-0.034912,-0.024170,1.060791,-5.412214,0.931298,-0.145038
-0.038818,-0.013672,1.086914,-5.969466,1.954198,-0.213740
-0.030762,-0.020264,1.081543,-5.519084,1.053435,0.282443
-0.035645,-0.022461,1.081787,-6.625954,1.511450,-0.305344
-0.046631,-0.016113,1.092529,-6.916030,2.656489,0.068702
-0.041748,0.029785,1.078857,-4.954198,-0.343511,1.320611
-0.052490,-0.006836,1.095947,-5.152672,-1.099237,-0.129771
-0.047852,-0.014404,1.105957,-6.442748,-0.763359,-1.534351
-0.050049,-0.007568,1.098633,-4.366412,1.664122,-1.030534
-0.055664,-0.017334,1.095459,-2.992366,2.015267,-0.458015
-0.051025,-0.004150,1.091064,-2.458015,0.938931,0.557252
-0.056152,-0.019775,1.093262,-3.946565,-2.267176,-0.221374
-0.041504,-0.004639,1.077393,-5.053435,-3.068702,-0.755725
-0.051270,-0.015137,1.076904,-4.221374,-0.244275,0.450382
